"(PDH-CSV 4.0) (Pacific Summer Time)(420)","\\desktop-v5bn4sc\processor(_total)\% processor time","\\desktop-v5bn4sc\processor(15)\% processor time","\\desktop-v5bn4sc\processor(14)\% processor time","\\desktop-v5bn4sc\processor(13)\% processor time","\\desktop-v5bn4sc\processor(12)\% processor time","\\desktop-v5bn4sc\processor(11)\% processor time","\\desktop-v5bn4sc\processor(10)\% processor time","\\desktop-v5bn4sc\processor(9)\% processor time","\\desktop-v5bn4sc\processor(8)\% processor time","\\desktop-v5bn4sc\processor(7)\% processor time","\\desktop-v5bn4sc\processor(6)\% processor time","\\desktop-v5bn4sc\processor(5)\% processor time","\\desktop-v5bn4sc\processor(4)\% processor time","\\desktop-v5bn4sc\processor(3)\% processor time","\\desktop-v5bn4sc\processor(2)\% processor time","\\desktop-v5bn4sc\processor(1)\% processor time","\\desktop-v5bn4sc\processor(0)\% processor time","\\desktop-v5bn4sc\processor(_total)\% interrupt time","\\desktop-v5bn4sc\processor(15)\% interrupt time","\\desktop-v5bn4sc\processor(14)\% interrupt time","\\desktop-v5bn4sc\processor(13)\% interrupt time","\\desktop-v5bn4sc\processor(12)\% interrupt time","\\desktop-v5bn4sc\processor(11)\% interrupt time","\\desktop-v5bn4sc\processor(10)\% interrupt time","\\desktop-v5bn4sc\processor(9)\% interrupt time","\\desktop-v5bn4sc\processor(8)\% interrupt time","\\desktop-v5bn4sc\processor(7)\% interrupt time","\\desktop-v5bn4sc\processor(6)\% interrupt time","\\desktop-v5bn4sc\processor(5)\% interrupt time","\\desktop-v5bn4sc\processor(4)\% interrupt time","\\desktop-v5bn4sc\processor(3)\% interrupt time","\\desktop-v5bn4sc\processor(2)\% interrupt time","\\desktop-v5bn4sc\processor(1)\% interrupt time","\\desktop-v5bn4sc\processor(0)\% interrupt time","\\desktop-v5bn4sc\processor(_total)\% dpc time","\\desktop-v5bn4sc\processor(15)\% dpc time","\\desktop-v5bn4sc\processor(14)\% dpc time","\\desktop-v5bn4sc\processor(13)\% dpc time","\\desktop-v5bn4sc\processor(12)\% dpc time","\\desktop-v5bn4sc\processor(11)\% dpc time","\\desktop-v5bn4sc\processor(10)\% dpc time","\\desktop-v5bn4sc\processor(9)\% dpc time","\\desktop-v5bn4sc\processor(8)\% dpc time","\\desktop-v5bn4sc\processor(7)\% dpc time","\\desktop-v5bn4sc\processor(6)\% dpc time","\\desktop-v5bn4sc\processor(5)\% dpc time","\\desktop-v5bn4sc\processor(4)\% dpc time","\\desktop-v5bn4sc\processor(3)\% dpc time","\\desktop-v5bn4sc\processor(2)\% dpc time","\\desktop-v5bn4sc\processor(1)\% dpc time","\\desktop-v5bn4sc\processor(0)\% dpc time"
"04/24/2026 13:23:57.262","6.2309851248667396106","0","0.18765718572512080087","0.18765718572512080087","0.18765718572512080087","1.7472250421981638802","11.10463218103643257","15.783335750455574242","0.18765718572512080087","11.10463218103643257","12.664200037509477426","20.462039319874701704","6.4259286116172926739","6.4259286116172926739","9.545064324563391267","0.18765718572512080087","4.8663607551442495947","0.09746675275813941608","0","0","0","0","0","0","0","0","0","1.5595678564730450777","0","0","0","0","0","0","0.194943486750560252","0","0","0","0","0","0","0","0","0","0","1.5595678564730450777","1.5595678564730450777","0","0","0","0"
"04/24/2026 13:23:58.264","10.40624522062684143","1.7295989898776120697","0.1697513547962992142","0.1697513547962992142","0.1697513547962992142","4.8492942600402262343","6.4091418951215395339","26.687161151178539598","3.2894466249589249252","11.08868480036545634","34.486399326585072345","28.247008786259840463","28.247008786259840463","7.9689895302028412871","6.4091418951215395339","4.8492942600402262343","1.7295989898776120697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.48746112110966516306","0","0","0","0","0","0","0","0","3.1196952701626154969","3.1196952701626154969","0","1.5598476350813077485","0","0","0","0"
"04/24/2026 13:23:59.266","10.850287536366066021","4.9069747023868899305","4.9069747023868899305","1.789170594268429948","3.3480726483276601613","6.4658767564461205879","4.9069747023868899305","8.0247788105053512453","15.819289080801512526","25.172701405156892918","17.378191134860742295","25.172701405156892918","29.84940756733459466","6.4658767564461205879","4.9069747023868899305","11.142582918623810784","3.3480726483276601613","0.77945102702961566177","0","0","0","0","0","0","0","0","1.5589020540592313235","0","3.1178041081184626471","6.2356082162369252941","0","0","1.5589020540592313235","0","0.97431128954373302786","0","0","0","0","0","0","0","0","6.2356082162369252941","3.1178041081184626471","4.6767061621776937486","1.5589020540592313235","0","0","0","0"
"04/24/2026 13:24:00.268","9.9065361774185127786","3.2762759044853817514","1.7162158384287029556","0.15615577237201305749","0.15615577237201305749","1.7162158384287029556","4.8363359705420716494","12.636636300825509593","3.2762759044853817514","28.237236961392387258","17.316816498995567741","11.076576234768820584","45.39789768801594505","7.9564561026554514456","7.9564561026554514456","1.7162158384287029556","11.076576234768820584","1.267547555623005584","0","1.5600600660566872335","0","0","0","0","1.5600600660566872335","0","4.6801801981700617006","4.6801801981700617006","3.1201201321133744671","3.1201201321133744671","1.5600600660566872335","0","0","0","0.48751752259466196726","0","0","0","0","0","0","0","0","1.5600600660566872335","1.5600600660566872335","1.5600600660566872335","3.1201201321133744671","0","0","0","0"
"04/24/2026 13:24:01.269","8.4432788807500038786","0","0.15539813833749249739","0.15539813833749249739","1.7154700424259705649","3.2755419465144486324","11.075901466956828756","17.31618908331073925","4.835613850602927144","11.075901466956828756","21.996404795576161462","23.556476699664642638","14.196045275133784003","4.835613850602927144","14.196045275133784003","1.7154700424259705649","6.3956857546913941093","1.1700589202964506441","0","0","0","0","0","0","0","0","3.1201438081769534705","3.1201438081769534705","4.6802157122654302057","6.240287616353906941","0","0","0","1.5600719040884767352","0.29251473007411266103","0","0","0","0","0","0","0","0","1.5600719040884767352","3.1201438081769534705","0","0","0","0","0","0"
"04/24/2026 13:24:02.271","8.8316178549009531906","0.15355384953480433197","0.15355384953480433197","1.7136545706358141672","0","6.3939567339388769796","1.7136545706358141672","12.634359618342950071","6.3939567339388769796","18.874762502747021387","18.874762502747021387","26.675266108252117192","40.716172598161293195","3.2737552917368351046","6.3939567339388769796","0.15355384953480433197","0.15355384953480433197","2.632671214938546278","0","0","0","0","0","0","0","0","9.3606043266061131902","3.120201442202037434","12.480805768808149736","17.161107932111203667","0","0","0","0","0.19501009397647359189","0","0","0","0","0","0","0","0","1.560100721101018717","1.560100721101018717","0","0","0","0","0","0"
"04/24/2026 13:24:03.272","12.548218317025373381","4.8462260103920629106","0.16653220762445908321","0.16653220762445908321","0.16653220762445908321","4.8462260103920629106","0.16653220762445908321","6.4061239446479341098","17.325409484439003194","45.403572301044626158","26.684797089974210849","32.924388826997684987","39.163980564021159125","7.9660218789037955389","6.4061239446479341098","6.4061239446479341098","1.7264301418803307264","3.6072627250483471073","0","0","0","0","0","0","0","0","17.158877276814546775","10.919285539791074413","12.479183474046942948","17.158877276814546775","0","0","0","0","0.97493371307322251873","0","0","0","0","0","0","0","0","3.1197958685117357369","1.5598979342558678685","3.1197958685117357369","7.7994896712793391202","0","0","0","0"
"04/24/2026 13:24:04.274","16.554049467583020316","11.094968591630504307","0.17680683972547406313","4.8560190191133445481","1.7365442328547642248","12.654705984759795356","6.4157564122426347097","15.77418077101837568","14.214443377889086406","42.289716454216296881","26.692342522923397041","61.006565171767768163","29.811817309181975588","11.094968591630504307","15.77418077101837568","7.9754938053719248714","3.2962816259840543864","2.4370934201342580039","0","0","0","0","0","0","0","0","4.6792121793878687086","7.7986869656464463674","14.037636538163605238","12.477899145034315964","0","0","0","0","1.852189402130945739","0","0","0","0","0","0","0","0","7.7986869656464463674","3.119474786258578991","12.477899145034315964","6.2389495725171579821","0","0","0","0"
"04/24/2026 13:24:05.276","17.923779013980091435","6.4214079071365004481","12.659980713327401602","7.9810511086842232942","7.9810511086842232942","4.861764705588777602","20.458196721066023827","12.659980713327401602","22.017839922613745784","34.49498553499554987","34.49498553499554987","32.935342333447827912","45.412487945829624891","9.5406943102319452521","20.458196721066023827","3.3021215040410445418","11.10033751177966721","0.97477450553820566004","0","0","0","0","0","0","0","0","1.5596432015477250665","7.7982160077386248886","4.6789296046431747556","1.5596432015477250665","0","0","0","0","2.0470304543168280631","0","1.5596432015477250665","0","0","0","0","0","0","6.2385728061909002662","7.7982160077386248886","6.2385728061909002662","10.917502410834075022","0","0","0","0"
"04/24/2026 13:24:06.278","9.1413646360453792994","9.5313208307365666627","0.17249195115759397012","1.7322967644207598603","0.17249195115759397012","3.2921015776839146483","0.17249195115759397012","4.8519063909470805385","20.449954523578707466","20.449954523578707466","17.330344897052384567","15.770540083789219565","37.607807469473499395","7.9715160174734123189","3.2921015776839146483","0.17249195115759397012","3.2921015776839146483","0.77990240663158127976","0","0","0","0","0","0","0","1.5598048132631625595","7.7990240663158125756","1.5598048132631625595","1.5598048132631625595","0","0","0","0","0","1.4623232516534678815","0","0","0","0","0","0","0","0","7.7990240663158125756","3.119609626526325119","3.119609626526325119","7.7990240663158125756","0","0","0","1.5598048132631625595"
"04/24/2026 13:24:07.280","9.0777113595181919692","12.683417213800684209","0.20961967291507344058","3.3280690581364735792","0","6.44651844335788482","3.3280690581364735792","3.3280690581364735792","15.801866599022096338","20.479540676854202985","18.920315984243497809","9.5649678285792845145","34.512562910350517598","8.0057431359685793382","3.3280690581364735792","3.3280690581364735792","3.3280690581364735792","0.097445306389398425595","0","0","0","0","1.5592246926107020677","0","0","0","0","0","0","0","0","0","0","0","1.1694135299390100435","0","0","0","0","1.5592246926107020677","0","0","0","1.5592246926107020677","6.2368987704428082708","3.1184493852214041354","6.2368987704428082708","0","0","0","0"
"04/24/2026 13:24:08.282","16.649889383733331272","6.4139066838339360288","1.7346020180256327414","0.17483379608952409612","1.7346020180256327414","17.332284237386641479","11.093211349642240648","15.772516015450543492","29.810430012875453798","32.929966456747649772","34.489734678683745983","42.288575788364255459","29.810430012875453798","14.212747793514434846","14.212747793514434846","7.973674905770034016","6.4139066838339360288","0.4874363040570744432","1.5597682219361010958","0","0","0","0","0","1.5597682219361010958","0","0","0","3.1195364438722021916","1.5597682219361010958","0","0","0","0","1.4622889471379825199","0","0","0","1.5597682219361010958","0","0","0","0","3.1195364438722021916","9.3586093316166056866","3.1195364438722021916","6.2390728877444043832","0","0","0","0"
"04/24/2026 13:24:09.283","14.485990033411999534","1.7125161865444771259","3.272634977234245568","0.15239739585470868377","1.7125161865444771259","9.5131101399933299945","9.5131101399933299945","20.43394167482172108","15.753585302752403763","45.395842325858041022","31.354773209650112165","51.636317488617123672","9.5131101399933299945","6.3928725586137824521","11.073228930683098881","9.5131101399933299945","4.8327537679240144541","1.2675952693404057836","0","0","0","0","0","0","0","0","6.2404751627590808738","10.920831534828391085","0","0","0","0","1.5601187906897702184","1.5601187906897702184","0.58503705793846849659","0","0","0","0","0","0","0","0","1.5601187906897702184","3.1202375813795404369","3.1202375813795404369","1.5601187906897702184","0","0","0","0"
"04/24/2026 13:24:10.285","7.3761197793922210764","0.16120969470595492012","1.7211907932261794052","0.16120969470595492012","0.16120969470595492012","17.321001778428367857","3.281171891746392788","1.7211907932261794052","17.321001778428367857","12.641058482867716606","11.081077384347493009","7.9611151873070546969","18.88098287694859323","0.16120969470595492012","9.5210962858272800702","4.8411529902666172731","11.081077384347493009","0.38999028269053959139","0","0","0","0","1.559981098520219378","0","0","0","0","1.559981098520219378","0","1.559981098520219378","0","0","0","1.559981098520219378","0.097502562612150150967","0","0","0","0","0","0","0","0","0","0","1.559981098520219378","0","0","0","0","0"
"04/24/2026 13:24:11.286","7.2647578562164305538","0.14627572069675354172","1.7064901625608697167","0.14627572069675354172","0.14627572069675354172","7.9473479300173117679","4.8269190462890909643","0.14627572069675354172","17.308634581201999936","15.748420139337881096","11.067776813745544118","11.067776813745544118","18.868849023066115222","3.2667046044249747894","15.748420139337881096","4.8269190462890909643","3.2667046044249747894","0.19502430888990718305","0","0","0","0","0","0","0","0","0","0","0","1.5602144418641132884","0","1.5602144418641132884","0","0","0.29254145602107473056","0","0","0","0","0","0","0","0","0","1.5602144418641132884","0","1.5602144418641132884","0","0","1.5602144418641132884","0"
"04/24/2026 13:24:12.288","7.6749960741108065321","1.7279802540502098296","0.16810692474941157926","0.16810692474941157926","1.7279802540502098296","12.647093559155742071","3.2878535833509969777","1.7279802540502098296","17.326713547058105291","22.006333534960475617","14.206966888456529219","15.766840217757316367","15.766840217757316367","4.8477269126517841258","9.5273469005541571164","1.7279802540502098296","0.16810692474941157926","0.58495499428512331974","0","0","0","0","0","0","1.5598733293007904788","0","1.5598733293007904788","3.1197466586015809575","1.5598733293007904788","1.5598733293007904788","0","0","0","0","0.77993666465039523938","0","0","0","0","0","0","0","0","3.1197466586015809575","6.2394933172031619151","1.5598733293007904788","1.5598733293007904788","0","0","0","0"
"04/24/2026 13:24:13.289","6.879636711471981414","0.15156991686620102655","3.2718333569641266934","0.15156991686620102655","0","11.072491957208951519","1.71170163691516386","3.2718333569641266934","18.873150557453787002","20.433282277502751612","9.5123602371599886851","9.5123602371599886851","17.313018837404815287","1.71170163691516386","11.072491957208951519","1.71170163691516386","1.71170163691516386","0.8775778368436712995","0","0","0","0","0","0","0","0","3.1202634400979309959","4.6803951601468964938","1.5601317200489654979","4.6803951601468964938","0","0","0","0","0.58505189122911416266","0","0","0","0","0","0","0","0","1.5601317200489654979","1.5601317200489654979","3.1202634400979309959","3.1202634400979309959","0","0","0","0"
"04/24/2026 13:24:14.291","7.7671237636098737767","1.7222602936666109308","0.16229617134386753463","0.16229617134386753463","0.16229617134386753463","12.642009149925881317","3.2822244159893654292","0.16229617134386753463","18.881865639216886876","15.761937394571379656","9.5220809052803723205","17.321901516894133266","17.321901516894133266","4.8421885383121203716","7.9621167829576293684","6.4021526606348739818","7.9621167829576293684","0.97497508050912429223","0","0","0","0","0","0","0","0","3.1199282446455041118","1.5599641223227520559","7.7998206116137600574","3.1199282446455041118","0","0","0","0","0.097491517788682716117","0","0","0","0","0","0","0","0","0","0","1.5599641223227520559","0","0","0","0","0"
"04/24/2026 13:24:15.293","11.182471634300183538","1.7255079000461970296","6.4052456190916151613","0","3.2854204730613290053","7.965158192106747137","14.204808484167308791","4.8453330460764725274","15.764721057182452313","28.24402164130357562","15.764721057182452313","29.803934214318704932","20.444458776227868668","7.965158192106747137","12.644895911152175927","4.8453330460764725274","6.4052456190916151613","0.097498279603621465506","0","0","0","0","0","0","0","0","0","0","0","1.5599125730151397473","0","0","0","0","0.097498279603621465506","0","0","0","0","0","0","0","0","0","1.5599125730151397473","0","0","0","0","0","0"
"04/24/2026 13:24:16.294","23.469935803121856566","6.4090858358961444452","20.447722960511725887","4.8492372664944110028","6.4090858358961444452","22.007571529913448671","22.007571529913448671","23.567420099315185666","36.04620865452903189","31.36666294632384222","40.725754362734221559","28.246965807520375336","51.644694348546337892","15.76817725230652556","32.926511515725565005","9.5287829746996006719","23.567420099315185666","0.29247285464168010227","0","0","0","0","0","0","0","0","0","1.5598485694017309999","0","3.1196971388034619999","0","0","0","0","0.4874514300591854532","0","0","0","0","0","0","0","0","1.5598485694017309999","1.5598485694017309999","3.1196971388034619999","1.5598485694017309999","0","0","0","0"
