"(PDH-CSV 4.0) (Pacific Summer Time)(420)","\\DESKTOP-V5BN4SC\Processor(0)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(1)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(2)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(3)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(4)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(5)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(6)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(7)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(8)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(9)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(10)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(11)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(12)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(13)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(14)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(15)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(_Total)\% Processor Time","\\DESKTOP-V5BN4SC\Processor(0)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(1)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(2)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(3)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(4)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(5)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(6)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(7)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(8)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(9)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(10)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(11)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(12)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(13)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(14)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(15)\% DPC Time","\\DESKTOP-V5BN4SC\Processor(_Total)\% DPC Time"
"04/25/2026 11:10:18.797","4.5058172345338149967","0","9.1265034973789465056","7.5862747430972321538","19.908104777350942527","22.988562285914358796","13.747189760224088673","46.091993600140057197","7.5862747430972321538","15.287418514505802136","4.5058172345338149967","4.5058172345338149967","2.9655884802521015331","2.9655884802521015331","0","2.9655884802521015331","10.185411998130632583","0","0","0","0","1.5402287542817127974","1.5402287542817127974","3.0804575085634255949","1.5402287542817127974","0","0","0","0","0","0","0","0","0.48132025353003177193"
"04/25/2026 11:10:19.813","3.0376942164219378206","1.4986099976349809282","12.272199529143657415","10.733115310356700078","24.584873279439278804","23.045789060652332125","7.6549468727827978398","32.280294373374054828","10.733115310356700078","10.733115310356700078","4.5767784352088831668","3.0376942164219378206","3.0376942164219378206","7.6549468727827978398","1.4986099976349809282","3.0376942164219378206","9.9635732009632267392","0","0","0","0","1.5390842187869533397","7.6954210939347662546","0","1.5390842187869533397","0","0","0","0","0","0","0","0","0.67335550205616723218"
"04/25/2026 11:10:20.828","0","1.5048968317966648911","9.1998267668125457419","4.5828688058030202512","23.050700649841139978","18.433742688831610934","19.972728675834783729","19.972728675834783729","13.816784727822085443","10.738812753815729195","3.043882818799836798","1.5048968317966648911","0","4.5828688058030202512","0","0","8.0455823518050024745","0","0","0","0","3.0779719740063540279","0","0","1.5389859870031770139","0","0","0","0","0","0","0","0","0.28855125424156852221"
"04/25/2026 11:10:21.830","3.3479280040586423262","6.4657367781212666813","8.0246411651525804132","12.70135432624651628","31.408206970622252641","29.849302583590940685","11.142449939215204324","37.643824518747507568","12.70135432624651628","22.054780648434391566","8.0246411651525804132","4.9068323910899547258","8.0246411651525804132","4.9068323910899547258","3.3479280040586423262","0.23011922999601752693","12.798789591806503552","0","0","0","0","4.6767131610939367548","1.5589043870313121776","3.1178087740626243551","6.2356175481252487103","0","0","0","0","0","0","0","0","0.97432272463562796805"
"04/25/2026 11:10:22.844","1.3557176938742365735","5.9796684269738831219","7.5209853380071027829","0","24.475471359372470204","18.310203715239602218","7.5209853380071027829","44.512591202804266288","9.0623022490403108975","9.0623022490403108975","2.8970346049074557904","4.4383515159406634609","0","12.144936071106748443","0","0","9.1586382551404721397","0","0","0","0","6.1652676441328599921","3.0826338220664299961","1.541316911033214998","4.623950733099644772","0","0","0","0","0","0","0","0","0.96332060328870183774"
"04/25/2026 11:10:23.860","1.5725071539562485157","1.5725071539562485157","6.1862958811145452032","3.1104367296756807448","18.489732486870014583","23.103521214028322817","6.1862958811145452032","27.717309941186620392","3.1104367296756807448","12.338014183992285666","0.034577578236816286505","4.648366305395112974","0.034577578236816286505","0.034577578236816286505","0","0","6.5707733536697681131","0","0","0","0","0","0","0","1.5379295757194335614","0","0","0","0","0","0","0","0","0.09612428951344632877"
"04/25/2026 11:10:24.874","0","1.428954869936982508","9.1298177707231591427","6.0494726104086904428","26.071716152452740545","2.969127450094222187","21.451198411981032166","10.669990350880386387","2.969127450094222187","12.210162931037626066","4.5093000302514507638","12.210162931037626066","0","1.428954869936982508","1.428954869936982508","0","7.0120780087308265394","0","0","0","0","0","1.540172580157234572","1.540172580157234572","1.540172580157234572","0","0","0","0","0","0","0","0","0.28877373381303261812"
"04/25/2026 11:10:25.878","17.443079713821951771","8.0970132663300997677","25.231468420065162661","14.32772423132466777","36.135212608805659329","22.116112937567876884","48.596634538794802438","20.558435196319237548","23.673790678816519772","19.000757455070594659","22.116112937567876884","12.770046490076026657","14.32772423132466777","11.212368748827383769","11.212368748827383769","12.770046490076026657","19.974313520204155736","0","0","0","0","1.5576777412486424446","0","0","1.5576777412486424446","0","0","0","0","0","0","0","0","0.19471719450923830053"
"04/25/2026 11:10:26.880","0.23611119563329285853","3.3537327207697531506","12.706597296179133139","1.7949219582015230046","28.294704921861434599","11.147786533610904769","26.735894159293206229","4.9125434833379832966","9.5889757710426728465","6.4713542459062134427","0.23611119563329285853","3.3537327207697531506","1.7949219582015230046","6.4713542459062134427","1.7949219582015230046","0","7.3481790646077964624","0","0","0","0","9.3528645754093773235","3.1176215251364594039","3.1176215251364594039","1.5588107625682297019","0","0","0","0","0","0","0","0","1.0716836463142680458"
"04/25/2026 11:10:27.882","11.145676793839708552","0.23374236501301215441","20.498763447119738856","0","39.204936753679810124","14.263372344933056723","48.558023406959840429","8.0279812427463745905","18.939915671573071876","9.586829018293041571","6.4691334671996951755","3.351437916106358994","0.23374236501301215441","4.9102856916530264186","3.351437916106358994","1.7925901405596800231","11.827678931032481913","0","0","0","0","1.5588477755466716435","3.1176955510933432869","3.1176955510933432869","0","0","0","0","0","0","0","0","0","0.48713868278011446256"
"04/25/2026 11:10:28.885","3.3533374050468411909","1.7945202664185644359","11.14742309818822541","1.7945202664185644359","26.735594484470993848","3.3533374050468411909","31.412045900355821004","4.91215454367511839","15.823874514073054343","6.4709716823033947009","6.4709716823033947009","8.0297888209316710117","1.7945202664185644359","1.7945202664185644359","0","1.7945202664185644359","7.8349291962808713663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/25/2026 11:10:29.901","1.5706857816394914629","3.1086438163013707658","4.6466018509632505129","13.874350058934547647","30.7918884402152635","4.6466018509632505129","38.481678613524685773","4.6466018509632505129","15.412308093596438496","1.5706857816394914629","6.184559885625140474","1.5706857816394914629","1.5706857816394914629","9.2604759549488981918","1.5706857816394914629","0.032727746977601057665","8.6837490741492615598","0","0","0","0","0","1.5379580346618828557","1.5379580346618828557","0","0","0","0","0","0","0","0","0","0.19224229359987990429"
"04/25/2026 11:10:30.916","1.5503554672090302802","7.7034582505084658877","9.2417339463333298966","6.1651825546836125369","30.777593687881356743","13.856561033807901495","44.622074950305076868","9.2417339463333298966","12.318285337983049033","4.6269068588587476398","6.1651825546836125369","6.1651825546836125369","6.1651825546836125369","3.0886311630338947332","4.6269068588587476398","0.012079771384176929416","10.39543579571974341","0","0","0","0","1.5382756958248589019","3.0765513916497178037","1.5382756958248589019","3.0765513916497178037","0","0","0","0","0","0","0","0","0.57685584717543547661"
"04/25/2026 11:10:31.918","6.43453915841785129","3.3156904636984507739","17.350509589935768417","4.8751148110581450368","32.944753063532793647","15.791085242576063052","42.301299147691004521","12.67223654785666298","18.909933937295477335","11.112812200496957615","11.112812200496957615","3.3156904636984507739","9.5533878531372629084","1.7562661163387449648","1.7562661163387449648","4.8751148110581450368","12.379843235187237838","0","0","0","0","1.5594243473597024785","7.7971217367985126145","4.6782730420791081016","4.6782730420791081016","0","0","0","0","0","0","0","0","1.1695632703618652481"
"04/25/2026 11:10:32.924","20.738364839553558028","8.3051671673266653784","31.61741280275209931","11.413466585383391205","56.483808147205884609","26.954963675667009682","67.362856110404408128","23.846664257610285631","47.158909893035705352","14.521766003440117032","31.61741280275209931","11.413466585383391205","16.075915712468479057","6.7510174582983140112","11.413466585383391205","5.1968677492699510978","24.4294728851354499","0","0","0","0","0","0","1.5541497090283615812","0","0","0","0","0","0","0","0","0","0.097138086773574258692"
"04/25/2026 11:10:33.938","1.4636393931815594449","1.4636393931815594449","12.241053834552328539","7.6221619311077066783","29.17699081384924753","3.0032700276630963643","36.875143986256944117","1.4636393931815594449","15.320315103515403266","3.0032700276630963643","9.1617925655892555881","1.4636393931815594449","0","4.5429006621446337277","4.5429006621446337277","4.5429006621446337277","8.4882078581171036546","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/25/2026 11:10:34.953","4.531282844318340608","0","9.1507369002384209011","6.0711008629583673724","33.787825198478849131","10.690554918878447666","36.86746123575890266","6.0711008629583673724","21.469281049358635016","1.4516468070382870792","7.6109188815983941367","0","7.6109188815983941367","1.4516468070382870792","2.9914648256783138436","0","9.3432116888595864168","0","0","0","0","0","3.0796360372800535288","6.1592720745601070576","1.5398180186400267644","0","0","0","0","0","0","0","0","0.67366668759176695502"
"04/25/2026 11:10:35.969","1.567769507939253959","0.029765906500800465295","9.2577875151314987789","7.7197839136930461734","27.713830732392885636","9.2577875151314987789","23.099819928077536701","7.7197839136930461734","23.099819928077536701","0.029765906500800465295","4.6437767108161498442","0.029765906500800465295","7.7197839136930461734","0","0","0","7.2391590186464132017","0","0","0","0","3.0760072028768981056","4.6140108043153480466","3.0760072028768981056","0","0","0","0","0","0","0","0","0","0.67288272764372725199"
"04/25/2026 11:10:36.971","7.9762286939077942094","3.2970538817336247917","14.215128443473368236","6.4165037565164002586","29.812377817387304191","25.133203005213122339","22.013753130430334437","51.648526940866815949","23.573478067821728388","9.5359536312991881601","9.5359536312991881601","6.4165037565164002586","7.9762286939077942094","0.17760400695083777833","0.17760400695083777833","3.2970538817336247917","13.825192218005721401","0","0","0","0","1.5597249373913930626","1.5597249373913930626","3.1194498747827861251","0","0","0","0","0","0","0","0","0","0.38992624322804869674"
"04/25/2026 11:10:37.973","8.0036500159967651769","6.4443898467763656157","18.918471200539521249","8.0036500159967651769","28.274032215861875983","9.5629101852171558562","14.240690692878333223","46.98515424650661032","20.477731369759911928","8.0036500159967651769","15.799950862098732784","8.0036500159967651769","1.7666093391151882486","3.3258695083355771516","4.8851296775559767127","0.20734916989478824334","12.68143052365794432","0","0","0","0","1.55926016922039401","0","0","3.1185203384407880201","0","0","0","1.55926016922039401","0","0","0","0","0.38982003193763997695"
"04/25/2026 11:10:38.987","6.0448419813480587237","1.4240965050209108966","19.907078410329493323","4.5045934892390064874","26.068072378765684505","6.0448419813480587237","10.665587457675208327","35.309563331419980159","16.826581426111395956","1.4240965050209108966","12.205835949784249905","1.4240965050209108966","1.4240965050209108966","1.4240965050209108966","4.5045934892390064874","2.9643449971299640211","9.5104060173885951457","0","0","0","0","1.5402484921090482395","0","0","3.080496984218096479","0","0","0","0","0","0","0","0","0.28878796687889074501"
"04/25/2026 11:10:39.990","14.276012735080733762","4.9243050334531801582","20.510484536165773051","9.600158884266951631","31.420810188064585589","20.510484536165773051","32.97942813833584097","31.420810188064585589","23.627720436708287366","12.717394784809476604","20.510484536165773051","12.717394784809476604","11.158776834538219447","6.4829229837244373158","4.9243050334531801582","1.8070691329106547407","16.224280185342365712","0","0","0","0","3.1172359005425187561","6.2344718010850375123","4.6758538508137785783","4.6758538508137785783","0","0","0","0","0","0","0","0","1.1689684502808854738"
"04/25/2026 11:10:41.007","9.3559060520609591549","6.2832249012833578661","18.573949504393738152","4.7468843258945625507","29.328333532115312465","18.573949504393738152","15.501268353616136864","40.082717559836900989","21.646630655171328783","7.8195654766721522932","9.3559060520609591549","9.3559060520609591549","15.501268353616136864","0.13786259972816683472","9.3559060520609591549","1.674203175116961706","13.580847550669982837","0","0","0","0","4.6090217261663921633","1.5363405753887975358","1.5363405753887975358","3.0726811507775950716","0","0","0","0","0","0","0","0","0.67214531451521786209"
"04/25/2026 11:10:42.027","14.204187953424741053","6.5438475921233756338","21.864528314726104696","11.140051808904194885","21.864528314726104696","21.864528314726104696","21.864528314726104696","47.909685543150736464","35.653140965068551793","11.140051808904194885","21.864528314726104696","8.0759156643836487177","9.6079837366439218016","6.5438475921233756338","8.0759156643836487177","5.0117795198631025499","17.076818040221663608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/25/2026 11:10:43.042","4.5896255757123523011","4.5896255757123523011","16.900641630459144693","9.2062565962424010024","30.750534692049292573","18.439518637302498405","27.672780678362595808","36.906042719422686105","19.978395644145841459","13.822887616772449704","19.978395644145841459","4.5896255757123523011","10.745133603085754714","4.5896255757123523011","6.1285025825557060131","3.0507485688690105796","14.496142613961593426","0","0","0","0","3.077754013686698098","0","3.077754013686698098","0","0","0","0","0","0","0","0","0","0.38472417611725917563"
"04/25/2026 11:10:44.057","4.556471583542864856","6.0958833321953953543","10.714118578152998396","6.0958833321953953543","16.871765572763141705","19.950589070068215136","13.79294207545807005","33.80529480794102426","21.490000818720744746","4.556471583542864856","1.4776480862377927572","7.635295080847937399","4.556471583542864856","0","6.0958833321953953543","1.4776480862377927572","9.9444127038267318142","0","0","0","0","4.6182352459576030412","1.5394117486525344951","1.5394117486525344951","3.0788234973050689902","0","0","0","0","0","0","0","0","0.67348894544728710176"
"04/25/2026 11:10:45.073","6.2081473077002513605","0.05786188525437330199","7.7457186633117292018","6.2081473077002513605","21.583860863814962272","12.358432730146141409","35.422003064318211329","18.508718152592031458","12.358432730146141409","3.1330045964773178824","4.6705759520887841774","0.05786188525437330199","4.6705759520887841774","3.1330045964773178824","0","6.2081473077002513605","8.8028002003517009655","0","0","0","0","1.53757135561147118","4.6127140668344130958","3.0751427112229423599","4.6127140668344130958","0","0","0","0","0","0","0","0","0.8648875777027060785"
"04/25/2026 11:10:46.089","3.0936303314008317678","0.01723764350879397611","4.6318266753468506636","6.1700230192928700035","26.166575490591114317","20.01379011480704051","33.857557210321196806","1.5554339874548128719","10.784612051130926247","6.1700230192928700035","9.2464157071849069069","4.6318266753468506636","0.01723764350879397611","1.5554339874548128719","1.5554339874548128719","1.5554339874548128719","8.188904490164949479","0","0","0","0","6.1527853757840738069","0","0","0","0","0","0","0","0","0","0","0","0.38454416375820399399"
"04/25/2026 11:10:47.092","11.147059659792379449","4.9117656008304422244","12.705883174532861091","9.5882361450518978074","22.058824262975772257","20.500000748235290615","40.764706439861583931","9.5882361450518978074","15.823530204013835032","9.5882361450518978074","8.0294126303114055077","3.3529420860899605827","8.0294126303114055077","1.7941185713494678389","1.7941185713494678389","0.23529505660898619723","11.244489870640094864","0","0","0","0","3.1176470294809690564","0","1.5588235147404845282","0","0","0","0","0","0","0","0","0","0.2922806560726526337"
"04/25/2026 11:10:48.106","7.6161447364803454008","7.6161447364803454008","16.854530262832312815","7.6161447364803454008","32.251839473418918658","21.473723026008293857","46.109417762946868891","4.536682894363030627","16.854530262832312815","10.695606578597672609","9.1558756575390134458","4.536682894363030627","7.6161447364803454008","6.0764138154216880139","6.0764138154216880139","2.996951973304362582","13.005202960185657801","0","0","0","0","0","1.5397309210586609396","0","0","0","0","0","0","0","0","0","0","0.096236877920376842632"
"04/25/2026 11:10:49.123","1.6157546233954378501","0.078500789385993474667","7.7647699594332264539","4.6902622914143261568","23.137308299527681754","15.451039129480459877","29.286323635565469914","10.839277627452116093","7.7647699594332264539","15.451039129480459877","0.078500789385993474667","0.078500789385993474667","4.6902622914143261568","0","0.078500789385993474667","0","7.2843695276837987507","0","0","0","0","7.6862691700472316469","3.0745076680188927476","6.1490153360377854952","3.0745076680188927476","0","0","0","0","0","1.5372538340094463738","0","0","1.3450995643643999244"
"04/25/2026 11:10:50.135","0","1.2257879712764596647","1.2257879712764596647","2.769135034225267411","21.289299789610925728","27.462688041406146056","27.462688041406146056","8.9425232860204868501","10.485870348969294596","8.9425232860204868501","0","2.769135034225267411","4.3124820971740751574","1.2257879712764596647","2.769135034225267411","1.2257879712764596647","7.5921020140061852288","0","0","0","0","6.1733882517952212154","3.0866941258976106077","0","1.5433470629488053039","0","0","0","0","0","0","0","0","0.67521063600715125474"
"04/25/2026 11:10:51.150","0","0","7.5837604113671126527","7.5837604113671126527","10.664301730988201555","19.905925689851489579","30.68782030852532472","9.1240310711776508867","6.0434897515565637605","15.285113710419850008","2.9629484319354637556","1.4226777721249139752","1.4226777721249139752","2.9629484319354637556","2.9629484319354637556","1.4226777721249139752","7.4874897984793626904","0","0","0","0","1.5402706598105482261","3.0805413196210964522","0","6.1610826392421929043","0","0","0","0","0","0","0","0","0.67386471701753125618"
"04/25/2026 11:10:52.154","22.187200514097337845","8.1808966066348567381","19.074688534661234485","15.962176555225127572","39.306016400995922311","36.193504421559822504","62.649856246766724155","17.518432544943173923","25.299712493533444757","23.743456503815394854","17.518432544943173923","19.074688534661234485","17.518432544943173923","6.6246406169168103872","15.962176555225127572","6.6246406169168103872","22.089930779725584387","0","0","0","0","0","3.1125119794361064685","1.5562559897180532342","0","0","0","0","0","0","0","0","0","0.29179924307692672869"
"04/25/2026 11:10:53.155","4.8555726309474351865","1.7360832090112854331","12.654296185787805129","6.4153173419155056223","25.132253873532405919","29.811488006436626108","34.490722139340860508","11.09455147481973647","12.654296185787805129","1.7360832090112854331","4.8555726309474351865","12.654296185787805129","1.7360832090112854331","1.7360832090112854331","4.8555726309474351865","3.2958279199793549807","10.607132500437977285","0","0","0","0","3.1194894219361497534","6.2389788438722995068","1.5597447109680748767","6.2389788438722995068","0","0","0","0","0","0","0","0","1.072325736586320355"
"04/25/2026 11:10:54.171","7.7206195740954663975","4.6446402265653219388","6.1826299003303937241","0.030671205270094148432","23.100516311746222442","16.94855761668592109","26.176495659276376671","29.252475006806520241","1.5686608790351663778","3.1066505528002386072","1.5686608790351663778","1.5686608790351663778","0.030671205270094148432","3.1066505528002386072","0.030671205270094148432","1.5686608790351663778","7.9128756656665411029","0","0","0","0","7.6899483688253775782","1.53798967376507556","1.53798967376507556","3.0759793475301511201","0","0","0","0","0","0","0","0","0.8651228826680721351"
"04/25/2026 11:10:55.174","1.7989974743824466152","0","6.4752356898880485403","0.24025140254724242084","34.532664982921637886","25.180188551910433148","34.532664982921637886","29.856426767416031964","6.4752356898880485403","3.3577435462176397074","6.4752356898880485403","1.7989974743824466152","0.24025140254724242084","0.24025140254724242084","1.7989974743824466152","0","9.3004616980924872394","0","0","0","0","1.5587460718351993094","0","0","3.1174921436703986188","0","0","0","0","0","0","0","0","0.29226613546595736626"
"04/25/2026 11:10:56.179","9.8812958915516784231","2.1124420890992312572","19.203920454494603831","6.7737543705706944053","36.295398819889982178","20.757691214985097616","59.601960227247310797","11.435066652042157997","23.865232735966067423","17.650149694004113599","9.8812958915516784231","9.8812958915516784231","8.3275251310611864142","2.1124420890992312572","3.666212849589722822","2.1124420890992312572","15.222379151687903232","0","0","0","0","0","3.1075415209809769124","1.5537707604904884562","1.5537707604904884562","0","0","0","0","0","0","0","0","0.3884377180561885412"
"04/25/2026 11:10:57.185","17.654006522250142552","11.439214561665256298","22.315100492688820566","14.546610541957704754","44.066872354735956208","20.761402502542591009","65.818644216783070533","16.100308532103923653","36.29838240400483329","22.315100492688820566","19.20770451239637211","8.3318185813728078415","16.100308532103923653","5.224422601080358497","9.8855165715190267406","2.1170266207879095965","20.761402502542591009","0","0","0","0","1.553697990146223562","3.1073959802924471241","3.1073959802924471241","1.553697990146223562","0","0","0","0","0","0","0","0","0.58263923222161806414"
"04/25/2026 11:10:58.199","4.4807995314505859596","0","6.0214317970723518769","2.9401672658288302564","18.346489922046472998","32.212180312642360036","26.049651250155292814","21.427754453290003056","4.4807995314505859596","15.265225390802939387","1.3995350002070638951","0","7.5620640626941177942","2.9401672658288302564","2.9401672658288302564","0","9.1026963283158845996","0","0","0","0","7.7031613281088233691","4.6218967968652941991","4.6218967968652941991","7.7031613281088233691","0","0","0","0","0","0","0","0","1.540632265621764585"
"04/25/2026 11:10:59.214","4.5496066655559168623","4.5496066655559168623","15.326263977509279712","6.0891291386921064799","12.247219031236888043","29.181966235735036008","16.86578645064546933","36.879578601416007189","13.786741504373079437","10.707696558100687767","3.0100841924197152544","10.707696558100687767","3.0100841924197152544","3.0100841924197152544","1.4705617192835251927","4.5496066655559168623","10.99635825343170481","0","0","0","0","1.5395224731361949466","0","1.5395224731361949466","1.5395224731361949466","0","0","0","0","0","0","0","0","0.28866169533101504463"
